review_title,split_2_category,bert_topics,name_of_topic,x2,y2,z2,is_outlier
Good. ,"Home Theater, TV, & Video",0,Good Review,-8.036631904089722,9.893735179910077,3.2164448843919633,True
good. ,Accessories & Peripherals,0,Good Review,-8.693622959794471,7.45144679959467,1.935225971063724,False
Brilliant. ,Mobiles & Accessories,0,Good Review,-8.68461622264163,7.54589949615704,1.2603224532599202,False
Good. Good,Mobiles & Accessories,0,Good Review,-9.487823189482903,7.175558727715845,2.249295723316167,False
About the product. ,Accessories & Peripherals,1,Product Quality Related,-5.610402223176956,7.670402112848397,0.9954604285621715,True
Very good product. ,Accessories & Peripherals,1,Product Quality Related,-3.056427266465546,8.571696305752761,4.680579256536757,False
Good one for the offered price. ,Accessories & Peripherals,1,Product Quality Related,-1.5089705858746125,12.082810542850613,4.068540278440451,True
Nice. ,"Home Theater, TV, & Video",0,Good Review,-8.75319981788279,7.189944676976558,2.5396200329606793,False
Good built quality. ,"Heating, Cooling, & Air Quality",1,Product Quality Related,-1.72920760665431,9.149629104972705,4.242847633536572,False
Not so good. ,Kitchen & Home Appliances,0,Good Review,-7.6023719135614565,7.435605131918781,2.0684772893298864,False
Very good product. ,Accessories & Peripherals,1,Product Quality Related,-2.531491199010196,8.860736231666008,4.720790999276589,False
Amazing. I bought it in 2019 and it almost last three years post heavy usage... Gonna buy it again! Very good quality,Accessories & Peripherals,-1,General Review,1.475262934273059,-6.890220642466802,-7.78790873907491,False
Worth to sticky. Worth to sticky.. helped me a lot in remembering mindmaps,Office Paper Products,1,Product Quality Related,-2.59292426970135,8.935972019810889,4.222970201009202,False
Quality is good. Ok with charging. Looks very sturdy and durable.,Accessories & Peripherals,2,Electronics-Charging Related,-0.9744819269494402,-4.4459504566168615,1.4750835834804354,False
Good coverage. ,Networking Devices,-1,General Review,2.076182945192326,-6.836744006335216,-7.007648135473839,False
Still working after 3 months. ,Accessories & Peripherals,0,Good Review,-9.461556850977416,8.456921160256412,1.8660456225636348,False
Good. ,Accessories & Peripherals,0,Good Review,-8.764949126148757,7.602557703634383,1.687863566776325,False
GOOD. ,Kitchen & Home Appliances,0,Good Review,-9.402647634086833,7.469166333195771,1.148503140843452,False
Problem with connection.. ,Wearable Technology,-1,General Review,2.0825811923974373,-6.696697478716564,-6.040821003457248,False
. Top stand should be included in the item,Kitchen & Home Appliances,1,Product Quality Related,-1.8698270409096143,8.672203575273885,5.766273197717194,False
Good product. ,Kitchen & Home Appliances,1,Product Quality Related,-3.465510484782845,8.364068514773496,3.6372502080134144,False
GOOD. ,Accessories & Peripherals,0,Good Review,-8.907001787583724,7.500818154732788,2.0203781603332605,False
Very reasonable. Good,General Purpose Batteries & Battery Chargers,0,Good Review,-9.075832379196545,7.527572659998733,1.7625543070186231,False
Not bad. Ave been using it for a month now and this is the current condition,Home Medical Supplies & Equipment,0,Good Review,-8.68679430356022,7.601673810059395,2.7873909749867845,False
Over-all food. ,"Home Theater, TV, & Video",-1,General Review,1.1036621221751353,-7.801311965528857,-7.024513282576974,False
Good. ,"Home Theater, TV, & Video",0,Good Review,-9.354743586575978,7.454950855369631,2.139179152817512,False
Highly satisfied. ,Accessories & Peripherals,0,Good Review,-8.569319877299602,7.411108481841093,1.6855715821169146,False
Good. ,Wearable Technology,0,Good Review,-8.817042877794595,6.995178907433542,2.6455736871692506,False
Good product for an average user.. ,Kitchen & Home Appliances,6,Average Review,3.479197175855954,-10.088238249919696,9.292102027051806,False
Good product. works fine even after 4 months as of now going good,Kitchen & Home Appliances,0,Good Review,-8.1046469422935,7.562882118546871,1.7625760847160197,False
. 350 might be a little expensive but physically it’s so good. Feels premium. But power limitation is there it is not suitable for fast charging.,Accessories & Peripherals,2,Electronics-Charging Related,-1.4729857428858342,-4.41417510993195,1.5672701102662918,False
Perfect replacement cell for trimmer. Bought it to replace my Phillips QT4005 trimmer's 7yr old  battery cell.Old trimmer battery lost it torque... would not start without smacking it on the hand.Soldering the connections was bit tricky but i got it done by sanding both side surfaces of the new battery cell.New Duracell one does its job..trimmer works now like its supposed to.Its lasts more than 30+ minutes easily.Charges like its supposed to.I am satisfied with it. Saved an electronic device from being obsolete.If you want more performance..maybe get 900mah cell....but for me thats expensive...750mah is enough.Long term performance is to be seen.,General Purpose Batteries & Battery Chargers,-1,General Review,1.2673904150485087,-6.7632244461657445,-6.754653446312819,False
. https://m.media-amazon.com/images/I/61WnvIUaIwL._SY88.jpg,Accessories & Peripherals,1,Product Quality Related,-2.2427837936968062,9.088009753829564,4.471867745310436,False
Ranjitha. ,Wearable Technology,0,Good Review,-9.525582752786425,6.84240163764057,2.2871815684426506,False
Reviewing after 8 months of with battery backup review. ,Accessories & Peripherals,5,Battery Related,-6.7741600036171,-3.7718173363788443,0.016505461198082605,False
Woth Money. ,External Devices & Data Storage,1,Product Quality Related,-3.157174475718465,8.873777313354063,4.6161318557355395,False
Good. ,Mobiles & Accessories,0,Good Review,-8.3146730998507,6.954942506127135,1.796143046750015,False
Excellent quality cable. ,Accessories & Peripherals,2,Electronics-Charging Related,-1.7172504504617163,-3.924372711002181,1.8743348040368462,False
Wanderful. ,Kitchen & Home Appliances,-1,General Review,2.602092186415043,-7.769056858326149,-7.087337201065969,False
Average quality.. ,Mobiles & Accessories,6,Average Review,4.594393105185833,-10.091676046309919,8.902738592394256,False
It's okay. ,Kitchen & Home Appliances,0,Good Review,-8.454096595152416,7.096840872276682,1.782371677297351,False
Good product. ,Kitchen & Home Appliances,1,Product Quality Related,-2.9851511734597866,9.667024737227209,2.3903342050803,True
good price. ,"Heating, Cooling, & Air Quality",1,Product Quality Related,-2.8799953777225755,8.760069688672099,4.723207839678338,False
Stylish. ,Kitchen & Home Appliances,1,Product Quality Related,-3.05318529910042,9.505406123338997,4.835116988779775,False
Best product. ,Kitchen & Home Appliances,1,Product Quality Related,-1.802196664746614,8.687322874432585,4.7683954245310565,False
Heater. ,"Heating, Cooling, & Air Quality",1,Product Quality Related,-3.169841461740064,8.835406370970329,5.0324919863477495,False
3 years warrenty vs 1 year. ,Accessories & Peripherals,-1,General Review,2.083134768255735,-7.471138040689785,-6.211203231636936,False
Best stand available. ,Accessories & Peripherals,1,Product Quality Related,-2.566344257189542,8.338641146609984,4.925147782327546,False
Almost Perfect!. ,"Home Theater, TV, & Video",0,Good Review,-8.929821767139511,6.763891544224913,1.414185517967932,False
Super. ,Wearable Technology,0,Good Review,-8.362186945053447,7.952385107459789,2.4312795440065456,False
Average. ,Wearable Technology,6,Average Review,2.5611563160684363,-9.475684589623487,12.673613060463822,True
Worth For The Money 💰. Good one under This price..! One of the Best Android phone by Vivo 💚,Mobiles & Accessories,1,Product Quality Related,-1.6725670751413309,9.00013009692879,3.8439526287084425,False
Good. ,Accessories,0,Good Review,-9.108279155208058,7.2530695140783115,0.8624946829167828,False
Thankyou amazon for brand product which I received in good condition. Easy to use,Kitchen & Home Appliances,1,Product Quality Related,-2.8231481215958008,9.723362792558287,4.68029223142122,False
Value for money. ,Mobiles & Accessories,1,Product Quality Related,-2.3213660642933935,8.920316419589932,4.28247279922039,False
Nice product. ,"Printers, Inks, & Accessories",1,Product Quality Related,-2.073751742525009,9.0980709160904,4.480476069075096,False
Is ok. ,"Headphones, Earbuds, & Accessories",0,Good Review,-8.64385926004966,7.824436380281359,2.0868200519292537,False
Good product. ,"Home Theater, TV, & Video",1,Product Quality Related,-2.4439710854985193,8.589283097994201,4.593600243061834,False
Good product. https://m.media-amazon.com/images/I/71aTqzdBRdL._SY88.jpg,"Home Theater, TV, & Video",1,Product Quality Related,-2.2661713722041994,9.283241863242875,4.706541163172039,False
Good for the price and great quality.. ,Accessories & Peripherals,1,Product Quality Related,-2.407714935256025,8.655384157199075,4.413226066380324,False
Amazing! Value for money!. ,Kitchen & Home Appliances,1,Product Quality Related,-2.1708617733553934,9.055453084407617,3.7142612098280594,False
Good. Good,Networking Devices,0,Good Review,-9.174120393145126,7.852389773987154,2.5652847811374953,False
First review. ,Kitchen & Home Appliances,1,Product Quality Related,-1.7925293388433365,8.485934786047395,4.9484395541896085,False
Nice 👍. Like,General Purpose Batteries & Battery Chargers,0,Good Review,-8.955157877278628,7.162020768627093,2.518274957779612,False
Good product for beginners. ,Office Paper Products,1,Product Quality Related,-2.50890926027836,8.773835507130784,5.106245444330191,False
Works but no use. ,"Heating, Cooling, & Air Quality",0,Good Review,-9.332992943310037,7.1528403684063875,2.076031474971326,False
Nice acrylic paint tubes. Good one. My daughter liked these acrylic paint tunes. Nice colors,Craft Materials,1,Product Quality Related,-2.768517753990504,8.72765673282868,4.9637166106168555,False
Best buy. ,Accessories & Peripherals,1,Product Quality Related,-2.4064146477791724,9.061318800463075,5.333652072943056,False
Good. ,Office Paper Products,0,Good Review,-9.228424126676119,6.998504607449909,2.8644192066475007,False
Works as it should. ,Kitchen & Home Appliances,0,Good Review,-7.5422720971812875,7.681605009506153,2.26348587624068,False
Easy to use machine. ,Kitchen & Home Appliances,-1,General Review,2.29124442859734,-6.74444496949326,-7.1170059312010725,False
Plastic quality. ,"Home Theater, TV, & Video",-1,General Review,1.929694597306071,-7.030937808982234,-7.346029352223596,False
Working well.. ,Accessories & Peripherals,0,Good Review,-8.782321961885764,7.984846770370115,2.2715351740198138,False
Adding review after 2 months of use. ,"Heating, Cooling, & Air Quality",0,Good Review,-8.432949452682506,7.808470162659464,2.060011952309887,False
Easy to use. ,Kitchen & Home Appliances,1,Product Quality Related,-2.9237435767055886,9.650447555627776,4.412219556759088,False
good. good,Accessories & Peripherals,0,Good Review,-8.638885829241119,7.625017170370082,2.3977896813594395,False
expect more from mi. ,"Home Theater, TV, & Video",0,Good Review,-9.327583282399779,7.668934212507311,2.090887961900332,False
. Nice,Kitchen & Home Appliances,0,Good Review,-9.248461312848992,7.547257845309772,1.4229526406778414,False
Awesome. Good 👍,"Home Theater, TV, & Video",0,Good Review,-8.380999827051383,6.946698842069005,1.8031019073677206,False
Very nice book and good packaging. ,Office Paper Products,1,Product Quality Related,-3.0833399894491826,8.782544595063259,3.8768341134453816,False
Fine product but could be better. ,Accessories & Peripherals,1,Product Quality Related,-2.728557278696082,8.99079795735647,4.818493439004386,False
Good. ,Accessories & Peripherals,0,Good Review,-9.309335202998668,7.414028242126227,2.0774585452141383,False
Perfect fit for 14 pro max. ,Mobiles & Accessories,1,Product Quality Related,-1.7265536380184636,8.955350037549719,5.02544900545033,False
Very light weight. Almost accurate measurements.. It has a option of extended warranty for 6 months. Related to packaging I am little disappointed because I was not able to make out of its new or used product. I just made sure there are no scratches on the product. It didn't come in Amazon box though.,Kitchen & Home Appliances,1,Product Quality Related,-2.53936289541523,9.677862249570948,3.985647225501602,False
Terrible. ,Accessories & Peripherals,0,Good Review,-8.451149551379634,7.196418557891745,2.0689316396691613,False
Not so Bad. I buy this product after so many reviews. this product is not so much clear. But it get the job done. you can buy to get display only. not so much clear. but still price is very good compare to other products.,"Home Theater, TV, & Video",1,Product Quality Related,-2.730355996530235,9.075755736423996,4.622467049626235,False
Worth the money. ,Kitchen & Home Appliances,1,Product Quality Related,-2.675078577743537,8.360716944574607,4.469946297217846,False
Noise. Nice,Wearable Technology,1,Product Quality Related,-2.4487051941860134,9.799520482070923,4.393496358822734,False
Best One!!!. ,Wearable Technology,0,Good Review,-9.247820098134879,7.651615874821097,2.349222716359506,False
Mediocre. ,"Headphones, Earbuds, & Accessories",1,Product Quality Related,-2.620751078042018,9.835542201694805,4.497971427764596,False
Good to use. Using for the past 6 months. I run a home bakery. Quality is good.. ,Kitchen & Home Appliances,1,Product Quality Related,-2.4654613925163864,9.015076866100646,5.2530281784826265,False
